-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
-0.0000000000000000 -nan nan
