0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
-0.000000 0.000000 -nan -nan 0.000000
